t;step_number;time_in_days;soil_temperature;sucrose_input_rate
2651;110.4583333;110.4583333;17.69605377;9.42E-10
2652;110.5;110.5;17.67451654;9.41E-10
2653;110.5416667;110.5416667;17.6529793;9.39E-10
2654;110.5833333;110.5833333;17.63144207;9.38E-10
2655;110.625;110.625;17.60990484;9.36E-10
2656;110.6666667;110.6666667;17.58836761;9.35E-10
2657;110.7083333;110.7083333;17.56683038;9.33E-10
2658;110.75;110.75;17.54529315;9.32E-10
2659;110.7916667;110.7916667;17.52375592;9.30E-10
2660;110.8333333;110.8333333;17.50221869;9.29E-10
2661;110.875;110.875;17.48068145;9.27E-10
2662;110.9166667;110.9166667;17.45914422;9.26E-10
2663;110.9583333;110.9583333;17.43760699;9.24E-10
2664;111;111;17.41606976;9.23E-10
2665;111.0416667;111.0416667;17.3953708;9.22E-10
2666;111.0833333;111.0833333;17.37467184;9.20E-10
2667;111.125;111.125;17.35397289;9.19E-10
2668;111.1666667;111.1666667;17.33327393;9.17E-10
2669;111.2083333;111.2083333;17.31257497;9.16E-10
2670;111.25;111.25;17.29187602;9.15E-10
2671;111.2916667;111.2916667;17.27117706;9.13E-10
2672;111.3333333;111.3333333;17.2504781;9.12E-10
2673;111.375;111.375;17.22977914;9.10E-10
2674;111.4166667;111.4166667;17.20908019;9.09E-10
2675;111.4583333;111.4583333;17.18838123;9.07E-10
2676;111.5;111.5;17.16768227;9.06E-10
2677;111.5416667;111.5416667;17.14698331;9.05E-10
2678;111.5833333;111.5833333;17.12628436;9.03E-10
2679;111.625;111.625;17.1055854;9.02E-10
2680;111.6666667;111.6666667;17.08488644;9.00E-10
2681;111.7083333;111.7083333;17.06418748;8.99E-10
2682;111.75;111.75;17.04348853;8.98E-10
2683;111.7916667;111.7916667;17.02278957;8.96E-10
2684;111.8333333;111.8333333;17.00209061;8.95E-10
2685;111.875;111.875;16.98139165;8.93E-10
2686;111.9166667;111.9166667;16.9606927;8.92E-10
2687;111.9583333;111.9583333;16.93999374;8.90E-10
2688;112;112;16.91929478;8.89E-10
2689;112.0416667;112.0416667;16.9407997;8.88E-10
2690;112.0833333;112.0833333;16.96230462;8.86E-10
2691;112.125;112.125;16.98380954;8.85E-10
2692;112.1666667;112.1666667;17.00531445;8.83E-10
2693;112.2083333;112.2083333;17.02681937;8.82E-10
2694;112.25;112.25;17.04832429;8.81E-10
2695;112.2916667;112.2916667;17.06982921;8.79E-10
2696;112.3333333;112.3333333;17.09133413;8.78E-10
2697;112.375;112.375;17.11283905;8.76E-10
2698;112.4166667;112.4166667;17.13434396;8.75E-10
2699;112.4583333;112.4583333;17.15584888;8.73E-10
2700;112.5;112.5;17.1773538;8.72E-10
2701;112.5416667;112.5416667;17.19885872;8.71E-10
2702;112.5833333;112.5833333;17.22036364;8.69E-10
2703;112.625;112.625;17.24186856;8.68E-10
2704;112.6666667;112.6666667;17.26337347;8.66E-10
2705;112.7083333;112.7083333;17.28487839;8.65E-10
2706;112.75;112.75;17.30638331;8.64E-10
2707;112.7916667;112.7916667;17.32788823;8.62E-10
2708;112.8333333;112.8333333;17.34939315;8.61E-10
2709;112.875;112.875;17.37089807;8.59E-10
2710;112.9166667;112.9166667;17.39240298;8.58E-10
2711;112.9583333;112.9583333;17.4139079;8.56E-10
2712;113;113;17.43541282;8.55E-10
2713;113.0416667;113.0416667;17.46282231;8.54E-10
2714;113.0833333;113.0833333;17.4902318;8.52E-10
2715;113.125;113.125;17.51764129;8.51E-10
2716;113.1666667;113.1666667;17.54505078;8.50E-10
2717;113.2083333;113.2083333;17.57246027;8.48E-10
2718;113.25;113.25;17.59986976;8.47E-10
2719;113.2916667;113.2916667;17.62727925;8.45E-10
2720;113.3333333;113.3333333;17.65468874;8.44E-10
2721;113.375;113.375;17.68209823;8.43E-10
2722;113.4166667;113.4166667;17.70950772;8.41E-10
2723;113.4583333;113.4583333;17.73691721;8.40E-10
2724;113.5;113.5;17.7643267;8.38E-10
2725;113.5416667;113.5416667;17.79173619;8.37E-10
2726;113.5833333;113.5833333;17.81914568;8.36E-10
2727;113.625;113.625;17.84655517;8.34E-10
2728;113.6666667;113.6666667;17.87396466;8.33E-10
2729;113.7083333;113.7083333;17.90137415;8.32E-10
2730;113.75;113.75;17.92878364;8.30E-10
2731;113.7916667;113.7916667;17.95619313;8.29E-10
2732;113.8333333;113.8333333;17.98360262;8.28E-10
2733;113.875;113.875;18.01101211;8.26E-10
2734;113.9166667;113.9166667;18.0384216;8.25E-10
2735;113.9583333;113.9583333;18.06583109;8.23E-10
2736;114;114;18.09324058;8.22E-10
2737;114.0416667;114.0416667;18.11620819;8.21E-10
2738;114.0833333;114.0833333;18.13917581;8.19E-10
2739;114.125;114.125;18.16214342;8.18E-10
2740;114.1666667;114.1666667;18.18511103;8.16E-10
2741;114.2083333;114.2083333;18.20807865;8.15E-10
2742;114.25;114.25;18.23104626;8.14E-10
2743;114.2916667;114.2916667;18.25401387;8.12E-10
2744;114.3333333;114.3333333;18.27698149;8.11E-10
2745;114.375;114.375;18.2999491;8.10E-10
2746;114.4166667;114.4166667;18.32291671;8.08E-10
2747;114.4583333;114.4583333;18.34588433;8.07E-10
2748;114.5;114.5;18.36885194;8.06E-10
2749;114.5416667;114.5416667;18.39181955;8.04E-10
2750;114.5833333;114.5833333;18.41478717;8.03E-10
2751;114.625;114.625;18.43775478;8.01E-10
2752;114.6666667;114.6666667;18.46072239;8.00E-10
2753;114.7083333;114.7083333;18.48369001;7.99E-10
2754;114.75;114.75;18.50665762;7.97E-10
2755;114.7916667;114.7916667;18.52962523;7.96E-10
2756;114.8333333;114.8333333;18.55259285;7.95E-10
2757;114.875;114.875;18.57556046;7.93E-10
2758;114.9166667;114.9166667;18.59852807;7.92E-10
2759;114.9583333;114.9583333;18.62149569;7.90E-10
2760;115;115;18.6444633;7.89E-10
2761;115.0416667;115.0416667;18.66583381;7.88E-10
2762;115.0833333;115.0833333;18.68720431;7.86E-10
2763;115.125;115.125;18.70857482;7.85E-10
2764;115.1666667;115.1666667;18.72994533;7.84E-10
2765;115.2083333;115.2083333;18.75131583;7.82E-10
2766;115.25;115.25;18.77268634;7.81E-10
2767;115.2916667;115.2916667;18.79405684;7.80E-10
2768;115.3333333;115.3333333;18.81542735;7.78E-10
2769;115.375;115.375;18.83679786;7.77E-10
2770;115.4166667;115.4166667;18.85816836;7.76E-10
2771;115.4583333;115.4583333;18.87953887;7.74E-10
2772;115.5;115.5;18.90090938;7.73E-10
2773;115.5416667;115.5416667;18.92227988;7.72E-10
2774;115.5833333;115.5833333;18.94365039;7.70E-10
2775;115.625;115.625;18.96502089;7.69E-10
2776;115.6666667;115.6666667;18.9863914;7.68E-10
2777;115.7083333;115.7083333;19.00776191;7.66E-10
2778;115.75;115.75;19.02913241;7.65E-10
2779;115.7916667;115.7916667;19.05050292;7.64E-10
2780;115.8333333;115.8333333;19.07187343;7.62E-10
2781;115.875;115.875;19.09324393;7.61E-10
2782;115.9166667;115.9166667;19.11461444;7.60E-10
2783;115.9583333;115.9583333;19.13598494;7.58E-10
2784;116;116;19.15735545;7.57E-10
2785;116.0416667;116.0416667;19.17510473;7.56E-10
2786;116.0833333;116.0833333;19.19285401;7.54E-10
2787;116.125;116.125;19.21060329;7.53E-10
2788;116.1666667;116.1666667;19.22835257;7.52E-10
2789;116.2083333;116.2083333;19.24610184;7.50E-10
2790;116.25;116.25;19.26385112;7.49E-10
2791;116.2916667;116.2916667;19.2816004;7.48E-10
2792;116.3333333;116.3333333;19.29934968;7.46E-10
2793;116.375;116.375;19.31709896;7.45E-10
2794;116.4166667;116.4166667;19.33484824;7.44E-10
2795;116.4583333;116.4583333;19.35259752;7.42E-10
2796;116.5;116.5;19.3703468;7.41E-10
2797;116.5416667;116.5416667;19.38809607;7.40E-10
2798;116.5833333;116.5833333;19.40584535;7.38E-10
2799;116.625;116.625;19.42359463;7.37E-10
2800;116.6666667;116.6666667;19.44134391;7.36E-10
2801;116.7083333;116.7083333;19.45909319;7.34E-10
2802;116.75;116.75;19.47684247;7.33E-10
2803;116.7916667;116.7916667;19.49459175;7.32E-10
2804;116.8333333;116.8333333;19.51234102;7.30E-10
2805;116.875;116.875;19.5300903;7.29E-10
2806;116.9166667;116.9166667;19.54783958;7.28E-10
2807;116.9583333;116.9583333;19.56558886;7.26E-10
2808;117;117;19.58333814;7.25E-10
2809;117.0416667;117.0416667;19.58053101;7.24E-10
2810;117.0833333;117.0833333;19.57772388;7.22E-10
2811;117.125;117.125;19.57491674;7.21E-10
2812;117.1666667;117.1666667;19.57210961;7.20E-10
2813;117.2083333;117.2083333;19.56930248;7.19E-10
2814;117.25;117.25;19.56649535;7.17E-10
2815;117.2916667;117.2916667;19.56368822;7.16E-10
2816;117.3333333;117.3333333;19.56088108;7.15E-10
2817;117.375;117.375;19.55807395;7.13E-10
2818;117.4166667;117.4166667;19.55526682;7.12E-10
2819;117.4583333;117.4583333;19.55245969;7.11E-10
2820;117.5;117.5;19.54965256;7.10E-10
2821;117.5416667;117.5416667;19.54684542;7.08E-10
2822;117.5833333;117.5833333;19.54403829;7.07E-10
2823;117.625;117.625;19.54123116;7.06E-10
2824;117.6666667;117.6666667;19.53842403;7.04E-10
2825;117.7083333;117.7083333;19.53561689;7.03E-10
2826;117.75;117.75;19.53280976;7.02E-10
2827;117.7916667;117.7916667;19.53000263;7.00E-10
2828;117.8333333;117.8333333;19.5271955;6.99E-10
2829;117.875;117.875;19.52438837;6.98E-10
2830;117.9166667;117.9166667;19.52158123;6.97E-10
2831;117.9583333;117.9583333;19.5187741;6.95E-10
2832;118;118;19.51596697;6.94E-10
2833;118.0416667;118.0416667;19.50197638;6.93E-10
2834;118.0833333;118.0833333;19.48798579;6.91E-10
2835;118.125;118.125;19.4739952;6.90E-10
2836;118.1666667;118.1666667;19.46000461;6.89E-10
2837;118.2083333;118.2083333;19.44601401;6.88E-10
2838;118.25;118.25;19.43202342;6.87E-10
2839;118.2916667;118.2916667;19.41803283;6.85E-10
2840;118.3333333;118.3333333;19.40404224;6.84E-10
2841;118.375;118.375;19.39005165;6.83E-10
2842;118.4166667;118.4166667;19.37606106;6.82E-10
2843;118.4583333;118.4583333;19.36207047;6.80E-10
2844;118.5;118.5;19.34807988;6.79E-10
2845;118.5416667;118.5416667;19.33408928;6.78E-10
2846;118.5833333;118.5833333;19.32009869;6.77E-10
2847;118.625;118.625;19.3061081;6.75E-10
2848;118.6666667;118.6666667;19.29211751;6.74E-10
2849;118.7083333;118.7083333;19.27812692;6.73E-10
2850;118.75;118.75;19.26413633;6.72E-10
2851;118.7916667;118.7916667;19.25014574;6.70E-10
2852;118.8333333;118.8333333;19.23615514;6.69E-10
2853;118.875;118.875;19.22216455;6.68E-10
2854;118.9166667;118.9166667;19.20817396;6.67E-10
2855;118.9583333;118.9583333;19.19418337;6.65E-10
2856;119;119;19.18019278;6.64E-10
2857;119.0416667;119.0416667;19.12861486;6.63E-10
2858;119.0833333;119.0833333;19.07703694;6.62E-10
2859;119.125;119.125;19.02545902;6.60E-10
2860;119.1666667;119.1666667;18.9738811;6.59E-10
2861;119.2083333;119.2083333;18.92230318;6.58E-10
2862;119.25;119.25;18.87072526;6.57E-10
2863;119.2916667;119.2916667;18.81914734;6.56E-10
2864;119.3333333;119.3333333;18.76756942;6.54E-10
2865;119.375;119.375;18.7159915;6.53E-10
2866;119.4166667;119.4166667;18.66441358;6.52E-10
2867;119.4583333;119.4583333;18.61283566;6.51E-10
2868;119.5;119.5;18.56125775;6.50E-10
2869;119.5416667;119.5416667;18.50967983;6.48E-10
2870;119.5833333;119.5833333;18.45810191;6.47E-10
2871;119.625;119.625;18.40652399;6.46E-10
2872;119.6666667;119.6666667;18.35494607;6.45E-10
2873;119.7083333;119.7083333;18.30336815;6.43E-10
2874;119.75;119.75;18.25179023;6.42E-10
2875;119.7916667;119.7916667;18.20021231;6.41E-10
2876;119.8333333;119.8333333;18.14863439;6.40E-10
2877;119.875;119.875;18.09705647;6.39E-10
2878;119.9166667;119.9166667;18.04547855;6.37E-10
2879;119.9583333;119.9583333;17.99390063;6.36E-10
2880;120;120;17.94232271;6.35E-10
2881;120.0416667;120.0416667;17.91486315;6.34E-10
2882;120.0833333;120.0833333;17.88740358;6.33E-10
2883;120.125;120.125;17.85994402;6.31E-10
2884;120.1666667;120.1666667;17.83248446;6.30E-10
2885;120.2083333;120.2083333;17.8050249;6.29E-10
2886;120.25;120.25;17.77756533;6.28E-10
2887;120.2916667;120.2916667;17.75010577;6.27E-10
2888;120.3333333;120.3333333;17.72264621;6.25E-10
2889;120.375;120.375;17.69518664;6.24E-10
2890;120.4166667;120.4166667;17.66772708;6.23E-10
2891;120.4583333;120.4583333;17.64026752;6.22E-10
2892;120.5;120.5;17.61280796;6.21E-10
2893;120.5416667;120.5416667;17.58534839;6.19E-10
2894;120.5833333;120.5833333;17.55788883;6.18E-10
2895;120.625;120.625;17.53042927;6.17E-10
2896;120.6666667;120.6666667;17.5029697;6.16E-10
2897;120.7083333;120.7083333;17.47551014;6.14E-10
2898;120.75;120.75;17.44805058;6.13E-10
2899;120.7916667;120.7916667;17.42059101;6.12E-10
2900;120.8333333;120.8333333;17.39313145;6.11E-10
2901;120.875;120.875;17.36567189;6.10E-10
2902;120.9166667;120.9166667;17.33821233;6.08E-10
2903;120.9583333;120.9583333;17.31075276;6.07E-10
2904;121;121;17.2832932;6.06E-10
2905;121.0416667;121.0416667;17.25983582;6.05E-10
2906;121.0833333;121.0833333;17.23637843;6.04E-10
2907;121.125;121.125;17.21292105;6.02E-10
2908;121.1666667;121.1666667;17.18946367;6.01E-10
2909;121.2083333;121.2083333;17.16600628;6.00E-10
2910;121.25;121.25;17.1425489;5.99E-10
2911;121.2916667;121.2916667;17.11909152;5.98E-10
2912;121.3333333;121.3333333;17.09563413;5.97E-10
2913;121.375;121.375;17.07217675;5.96E-10
2914;121.4166667;121.4166667;17.04871937;5.94E-10
2915;121.4583333;121.4583333;17.02526198;5.93E-10
2916;121.5;121.5;17.0018046;5.92E-10
2917;121.5416667;121.5416667;16.97834722;5.91E-10
2918;121.5833333;121.5833333;16.95488983;5.90E-10
2919;121.625;121.625;16.93143245;5.89E-10
2920;121.6666667;121.6666667;16.90797507;5.87E-10
2921;121.7083333;121.7083333;16.88451768;5.86E-10
2922;121.75;121.75;16.8610603;5.85E-10
2923;121.7916667;121.7916667;16.83760292;5.84E-10
2924;121.8333333;121.8333333;16.81414553;5.83E-10
2925;121.875;121.875;16.79068815;5.82E-10
2926;121.9166667;121.9166667;16.76723077;5.80E-10
2927;121.9583333;121.9583333;16.74377338;5.79E-10
2928;122;122;16.720316;5.78E-10
2929;122.0416667;122.0416667;16.75731802;5.77E-10
2930;122.0833333;122.0833333;16.79432004;5.76E-10
2931;122.125;122.125;16.83132206;5.75E-10
2932;122.1666667;122.1666667;16.86832408;5.74E-10
2933;122.2083333;122.2083333;16.9053261;5.73E-10
2934;122.25;122.25;16.94232812;5.71E-10
2935;122.2916667;122.2916667;16.97933014;5.70E-10
2936;122.3333333;122.3333333;17.01633216;5.69E-10
2937;122.375;122.375;17.05333418;5.68E-10
2938;122.4166667;122.4166667;17.0903362;5.67E-10
2939;122.4583333;122.4583333;17.12733822;5.66E-10
2940;122.5;122.5;17.16434024;5.65E-10
2941;122.5416667;122.5416667;17.20134226;5.64E-10
2942;122.5833333;122.5833333;17.23834428;5.63E-10
2943;122.625;122.625;17.2753463;5.62E-10
2944;122.6666667;122.6666667;17.31234832;5.61E-10
2945;122.7083333;122.7083333;17.34935034;5.60E-10
2946;122.75;122.75;17.38635236;5.59E-10
2947;122.7916667;122.7916667;17.42335438;5.57E-10
2948;122.8333333;122.8333333;17.4603564;5.56E-10
2949;122.875;122.875;17.49735842;5.55E-10
2950;122.9166667;122.9166667;17.53436044;5.54E-10
2951;122.9583333;122.9583333;17.57136246;5.53E-10
2952;123;123;17.60836448;5.52E-10
2953;123.0416667;123.0416667;17.56479725;5.51E-10
2954;123.0833333;123.0833333;17.52123002;5.50E-10
2955;123.125;123.125;17.47766279;5.49E-10
2956;123.1666667;123.1666667;17.43409555;5.48E-10
2957;123.2083333;123.2083333;17.39052832;5.47E-10
2958;123.25;123.25;17.34696109;5.46E-10
2959;123.2916667;123.2916667;17.30339386;5.44E-10
2960;123.3333333;123.3333333;17.25982663;5.43E-10
2961;123.375;123.375;17.21625939;5.42E-10
2962;123.4166667;123.4166667;17.17269216;5.41E-10
2963;123.4583333;123.4583333;17.12912493;5.40E-10
2964;123.5;123.5;17.0855577;5.39E-10
2965;123.5416667;123.5416667;17.04199047;5.38E-10
2966;123.5833333;123.5833333;16.99842324;5.37E-10
2967;123.625;123.625;16.95485601;5.36E-10
2968;123.6666667;123.6666667;16.91128877;5.35E-10
2969;123.7083333;123.7083333;16.86772154;5.34E-10
2970;123.75;123.75;16.82415431;5.33E-10
2971;123.7916667;123.7916667;16.78058708;5.31E-10
2972;123.8333333;123.8333333;16.73701985;5.30E-10
2973;123.875;123.875;16.69345261;5.29E-10
2974;123.9166667;123.9166667;16.64988538;5.28E-10
2975;123.9583333;123.9583333;16.60631815;5.27E-10
2976;124;124;16.56275092;5.26E-10
2977;124.0416667;124.0416667;16.52272529;5.25E-10
2978;124.0833333;124.0833333;16.48269966;5.24E-10
2979;124.125;124.125;16.44267403;5.23E-10
2980;124.1666667;124.1666667;16.4026484;5.22E-10
2981;124.2083333;124.2083333;16.36262277;5.21E-10
2982;124.25;124.25;16.32259714;5.20E-10
2983;124.2916667;124.2916667;16.28257151;5.18E-10
2984;124.3333333;124.3333333;16.24254588;5.17E-10
2985;124.375;124.375;16.20252025;5.16E-10
2986;124.4166667;124.4166667;16.16249462;5.15E-10
2987;124.4583333;124.4583333;16.12246899;5.14E-10
2988;124.5;124.5;16.08244336;5.13E-10
2989;124.5416667;124.5416667;16.04241772;5.12E-10
2990;124.5833333;124.5833333;16.00239209;5.11E-10
2991;124.625;124.625;15.96236646;5.10E-10
2992;124.6666667;124.6666667;15.92234083;5.09E-10
2993;124.7083333;124.7083333;15.8823152;5.08E-10
2994;124.75;124.75;15.84228957;5.07E-10
2995;124.7916667;124.7916667;15.80226394;5.05E-10
2996;124.8333333;124.8333333;15.76223831;5.04E-10
2997;124.875;124.875;15.72221268;5.03E-10
2998;124.9166667;124.9166667;15.68218705;5.02E-10
2999;124.9583333;124.9583333;15.64216142;5.01E-10
3000;125;125;15.60213579;5.00E-10
3001;125.0416667;125.0416667;15.5688777;4.99E-10
3002;125.0833333;125.0833333;15.53561961;4.98E-10
3003;125.125;125.125;15.50236151;4.97E-10
3004;125.1666667;125.1666667;15.46910342;4.96E-10
3005;125.2083333;125.2083333;15.43584533;4.95E-10
3006;125.25;125.25;15.40258724;4.94E-10
3007;125.2916667;125.2916667;15.36932914;4.93E-10
3008;125.3333333;125.3333333;15.33607105;4.92E-10
3009;125.375;125.375;15.30281296;4.91E-10
3010;125.4166667;125.4166667;15.26955487;4.90E-10
3011;125.4583333;125.4583333;15.23629677;4.89E-10
3012;125.5;125.5;15.20303868;4.88E-10
3013;125.5416667;125.5416667;15.16978059;4.87E-10
3014;125.5833333;125.5833333;15.1365225;4.86E-10
3015;125.625;125.625;15.1032644;4.85E-10
3016;125.6666667;125.6666667;15.07000631;4.84E-10
3017;125.7083333;125.7083333;15.03674822;4.83E-10
3018;125.75;125.75;15.00349012;4.82E-10
3019;125.7916667;125.7916667;14.97023203;4.81E-10
3020;125.8333333;125.8333333;14.93697394;4.80E-10
3021;125.875;125.875;14.90371585;4.79E-10
3022;125.9166667;125.9166667;14.87045775;4.78E-10
3023;125.9583333;125.9583333;14.83719966;4.77E-10
3024;126;126;14.80394157;4.76E-10
3025;126.0416667;126.0416667;14.79069239;4.75E-10
3026;126.0833333;126.0833333;14.7774432;4.74E-10
3027;126.125;126.125;14.76419402;4.73E-10
3028;126.1666667;126.1666667;14.75094483;4.72E-10
3029;126.2083333;126.2083333;14.73769564;4.71E-10
3030;126.25;126.25;14.72444646;4.70E-10
3031;126.2916667;126.2916667;14.71119728;4.69E-10
3032;126.3333333;126.3333333;14.69794809;4.68E-10
3033;126.375;126.375;14.68469891;4.67E-10
3034;126.4166667;126.4166667;14.67144972;4.66E-10
3035;126.4583333;126.4583333;14.65820053;4.65E-10
3036;126.5;126.5;14.64495135;4.65E-10
3037;126.5416667;126.5416667;14.63170217;4.64E-10
3038;126.5833333;126.5833333;14.61845298;4.63E-10
3039;126.625;126.625;14.6052038;4.62E-10
3040;126.6666667;126.6666667;14.59195461;4.61E-10
3041;126.7083333;126.7083333;14.57870542;4.60E-10
3042;126.75;126.75;14.56545624;4.59E-10
3043;126.7916667;126.7916667;14.55220706;4.58E-10
3044;126.8333333;126.8333333;14.53895787;4.57E-10
3045;126.875;126.875;14.52570869;4.56E-10
3046;126.9166667;126.9166667;14.5124595;4.55E-10
3047;126.9583333;126.9583333;14.49921032;4.54E-10
3048;127;127;14.48596113;4.53E-10
3049;127.0416667;127.0416667;14.56066144;4.52E-10
3050;127.0833333;127.0833333;14.63536175;4.51E-10
3051;127.125;127.125;14.71006206;4.50E-10
3052;127.1666667;127.1666667;14.78476238;4.49E-10
3053;127.2083333;127.2083333;14.85946269;4.48E-10
3054;127.25;127.25;14.934163;4.47E-10
3055;127.2916667;127.2916667;15.00886331;4.46E-10
3056;127.3333333;127.3333333;15.08356362;4.45E-10
3057;127.375;127.375;15.15826393;4.44E-10
3058;127.4166667;127.4166667;15.23296424;4.43E-10
3059;127.4583333;127.4583333;15.30766455;4.42E-10
3060;127.5;127.5;15.38236487;4.42E-10
3061;127.5416667;127.5416667;15.45706518;4.41E-10
3062;127.5833333;127.5833333;15.53176549;4.40E-10
3063;127.625;127.625;15.6064658;4.39E-10
3064;127.6666667;127.6666667;15.68116611;4.38E-10
3065;127.7083333;127.7083333;15.75586642;4.37E-10
3066;127.75;127.75;15.83056673;4.36E-10
3067;127.7916667;127.7916667;15.90526704;4.35E-10
3068;127.8333333;127.8333333;15.97996736;4.34E-10
3069;127.875;127.875;16.05466767;4.33E-10
3070;127.9166667;127.9166667;16.12936798;4.32E-10
3071;127.9583333;127.9583333;16.20406829;4.31E-10
3072;128;128;16.2787686;4.30E-10
3073;128.0416667;128.0416667;16.32997139;4.29E-10
3074;128.0833333;128.0833333;16.38117418;4.28E-10
